"","date_value","type","group","value"
"18329",2019-02-26,"charge","drugs",27
"18330",2019-02-27,"charge","drugs",41
"18331",2019-02-28,"charge","drugs",66
"18332",2019-03-01,"charge","drugs",46
"18333",2019-03-02,"charge","drugs",46
"18334",2019-03-03,"charge","drugs",59
"18335",2019-03-04,"charge","drugs",13
"18336",2019-03-05,"charge","drugs",23
"18337",2019-03-06,"charge","drugs",42
"18338",2019-03-07,"charge","drugs",46
"18339",2019-03-08,"charge","drugs",41
"18340",2019-03-09,"charge","drugs",70
"18341",2019-03-10,"charge","drugs",29
"18342",2019-03-11,"charge","drugs",26
"18343",2019-03-12,"charge","drugs",35
"18344",2019-03-13,"charge","drugs",39
"18345",2019-03-14,"charge","drugs",32
"18346",2019-03-15,"charge","drugs",39
"18347",2019-03-16,"charge","drugs",43
"18348",2019-03-17,"charge","drugs",33
"18349",2019-03-18,"charge","drugs",28
"18350",2019-03-19,"charge","drugs",32
"18351",2019-03-20,"charge","drugs",42
"18352",2019-03-21,"charge","drugs",44
"18353",2019-03-22,"charge","drugs",35
"18354",2019-03-23,"charge","drugs",65
"18355",2019-03-24,"charge","drugs",27
"18356",2019-03-25,"charge","drugs",30
"18357",2019-03-26,"charge","drugs",27
"18358",2019-03-27,"charge","drugs",38
"18359",2019-03-28,"charge","drugs",37
"18360",2019-03-29,"charge","drugs",48
"18361",2019-03-30,"charge","drugs",41
"18362",2019-03-31,"charge","drugs",38
"18363",2019-04-01,"charge","drugs",19
"18364",2019-04-02,"charge","drugs",33
"18365",2019-04-03,"charge","drugs",40
"18366",2019-04-04,"charge","drugs",39
"18367",2019-04-05,"charge","drugs",47
"18368",2019-04-06,"charge","drugs",56
"18369",2019-04-07,"charge","drugs",30
"18370",2019-04-08,"charge","drugs",19
"18371",2019-04-09,"charge","drugs",25
"18372",2019-04-10,"charge","drugs",31
"18373",2019-04-11,"charge","drugs",44
"18374",2019-04-12,"charge","drugs",65
"18375",2019-04-13,"charge","drugs",63
"18376",2019-04-14,"charge","drugs",27
"18377",2019-04-15,"charge","drugs",24
"18378",2019-04-16,"charge","drugs",20
"18379",2019-04-17,"charge","drugs",39
"18380",2019-04-18,"charge","drugs",56
"18381",2019-04-19,"charge","drugs",71
"18382",2019-04-20,"charge","drugs",44
"18383",2019-04-21,"charge","drugs",38
"18384",2019-04-22,"charge","drugs",18
"18385",2019-04-23,"charge","drugs",33
"18386",2019-04-24,"charge","drugs",32
"18387",2019-04-25,"charge","drugs",45
"18388",2019-04-26,"charge","drugs",34
"18389",2019-04-27,"charge","drugs",34
"18390",2019-04-28,"charge","drugs",37
"18391",2019-04-29,"charge","drugs",11
"18392",2019-04-30,"charge","drugs",14
"18393",2019-05-01,"charge","drugs",30
"18394",2019-05-02,"charge","drugs",41
"18395",2019-05-03,"charge","drugs",41
"18396",2019-05-04,"charge","drugs",57
"18397",2019-05-05,"charge","drugs",39
"18398",2019-05-06,"charge","drugs",24
"18399",2019-05-07,"charge","drugs",33
"18400",2019-05-08,"charge","drugs",33
"18401",2019-05-09,"charge","drugs",36
"18402",2019-05-10,"charge","drugs",56
"18403",2019-05-11,"charge","drugs",43
"18404",2019-05-12,"charge","drugs",25
"18405",2019-05-13,"charge","drugs",26
"18406",2019-05-14,"charge","drugs",29
"18407",2019-05-15,"charge","drugs",45
"18408",2019-05-16,"charge","drugs",38
"18409",2019-05-17,"charge","drugs",29
"18410",2019-05-18,"charge","drugs",38
"18411",2019-05-19,"charge","drugs",33
"18412",2019-05-20,"charge","drugs",16
"18413",2019-05-21,"charge","drugs",32
"18414",2019-05-22,"charge","drugs",27
"18415",2019-05-23,"charge","drugs",47
"18416",2019-05-24,"charge","drugs",43
"18417",2019-05-25,"charge","drugs",46
"18418",2019-05-26,"charge","drugs",40
"18419",2019-05-27,"charge","drugs",22
"18420",2019-05-28,"charge","drugs",28
"18421",2019-05-29,"charge","drugs",38
"18422",2019-05-30,"charge","drugs",22
"18423",2019-05-31,"charge","drugs",43
"18424",2019-06-01,"charge","drugs",60
"18425",2019-06-02,"charge","drugs",56
"18426",2019-06-03,"charge","drugs",23
"18427",2019-06-04,"charge","drugs",11
"18428",2019-06-05,"charge","drugs",52
"18429",2019-06-06,"charge","drugs",68
"18430",2019-06-07,"charge","drugs",64
"18431",2019-06-08,"charge","drugs",69
"18432",2019-06-09,"charge","drugs",40
"18433",2019-06-10,"charge","drugs",14
"18434",2019-06-11,"charge","drugs",20
"18435",2019-06-12,"charge","drugs",46
"18436",2019-06-13,"charge","drugs",58
"18437",2019-06-14,"charge","drugs",49
"18438",2019-06-15,"charge","drugs",50
"18439",2019-06-16,"charge","drugs",32
"18440",2019-06-17,"charge","drugs",24
"18441",2019-06-18,"charge","drugs",32
"18442",2019-06-19,"charge","drugs",42
"18443",2019-06-20,"charge","drugs",60
"18444",2019-06-21,"charge","drugs",40
"18445",2019-06-22,"charge","drugs",45
"18446",2019-06-23,"charge","drugs",20
"18447",2019-06-24,"charge","drugs",11
"18448",2019-06-25,"charge","drugs",20
"18449",2019-06-26,"charge","drugs",42
"18450",2019-06-27,"charge","drugs",55
"18451",2019-06-28,"charge","drugs",43
"18452",2019-06-29,"charge","drugs",40
"18453",2019-06-30,"charge","drugs",37
"18454",2019-07-01,"charge","drugs",30
"18455",2019-07-02,"charge","drugs",35
"18456",2019-07-03,"charge","drugs",54
"18457",2019-07-04,"charge","drugs",41
"18458",2019-07-05,"charge","drugs",21
"18459",2019-07-06,"charge","drugs",56
"18460",2019-07-07,"charge","drugs",38
"18461",2019-07-08,"charge","drugs",25
"18462",2019-07-09,"charge","drugs",26
"18463",2019-07-10,"charge","drugs",63
"18464",2019-07-11,"charge","drugs",59
"18465",2019-07-12,"charge","drugs",33
"18466",2019-07-13,"charge","drugs",53
"18467",2019-07-14,"charge","drugs",34
"18468",2019-07-15,"charge","drugs",25
"18469",2019-07-16,"charge","drugs",16
"18470",2019-07-17,"charge","drugs",43
"18471",2019-07-18,"charge","drugs",30
"18472",2019-07-19,"charge","drugs",38
"18473",2019-07-20,"charge","drugs",34
"18474",2019-07-21,"charge","drugs",35
"18475",2019-07-22,"charge","drugs",21
"18476",2019-07-23,"charge","drugs",23
"18477",2019-07-24,"charge","drugs",55
"18478",2019-07-25,"charge","drugs",55
"18479",2019-07-26,"charge","drugs",57
"18480",2019-07-27,"charge","drugs",48
"18481",2019-07-28,"charge","drugs",16
"18482",2019-07-29,"charge","drugs",18
"18483",2019-07-30,"charge","drugs",24
"18484",2019-07-31,"charge","drugs",43
"18485",2019-08-01,"charge","drugs",38
"18486",2019-08-02,"charge","drugs",56
"18487",2019-08-03,"charge","drugs",52
"18488",2019-08-04,"charge","drugs",36
"18489",2019-08-05,"charge","drugs",13
"18490",2019-08-06,"charge","drugs",11
"18491",2019-08-07,"charge","drugs",31
"18492",2019-08-08,"charge","drugs",46
"18493",2019-08-09,"charge","drugs",42
"18494",2019-08-10,"charge","drugs",48
"18495",2019-08-11,"charge","drugs",24
"18496",2019-08-12,"charge","drugs",29
"18497",2019-08-13,"charge","drugs",26
"18498",2019-08-14,"charge","drugs",47
"18499",2019-08-15,"charge","drugs",33
"18500",2019-08-16,"charge","drugs",16
"18501",2019-08-17,"charge","drugs",38
"18502",2019-08-18,"charge","drugs",22
"18503",2019-08-19,"charge","drugs",18
"18504",2019-08-20,"charge","drugs",18
"18505",2019-08-21,"charge","drugs",32
"18506",2019-08-22,"charge","drugs",33
"18507",2019-08-23,"charge","drugs",42
"18508",2019-08-24,"charge","drugs",43
"18509",2019-08-25,"charge","drugs",38
"18510",2019-08-26,"charge","drugs",19
"18511",2019-08-27,"charge","drugs",28
"18512",2019-08-28,"charge","drugs",32
"18513",2019-08-29,"charge","drugs",32
"18514",2019-08-30,"charge","drugs",30
"18515",2019-08-31,"charge","drugs",55
"18516",2019-09-01,"charge","drugs",24
"18517",2019-09-02,"charge","drugs",29
"18518",2019-09-03,"charge","drugs",16
"18519",2019-09-04,"charge","drugs",42
"18520",2019-09-05,"charge","drugs",58
"18521",2019-09-06,"charge","drugs",61
"18522",2019-09-07,"charge","drugs",61
"18523",2019-09-08,"charge","drugs",28
"18524",2019-09-09,"charge","drugs",20
"18525",2019-09-10,"charge","drugs",22
"18526",2019-09-11,"charge","drugs",45
"18527",2019-09-12,"charge","drugs",53
"18528",2019-09-13,"charge","drugs",43
"18529",2019-09-14,"charge","drugs",43
"18530",2019-09-15,"charge","drugs",32
"18531",2019-09-16,"charge","drugs",16
"18532",2019-09-17,"charge","drugs",24
"18533",2019-09-18,"charge","drugs",43
"18534",2019-09-19,"charge","drugs",28
"18535",2019-09-20,"charge","drugs",57
"18536",2019-09-21,"charge","drugs",43
"18537",2019-09-22,"charge","drugs",20
"18538",2019-09-23,"charge","drugs",19
"18539",2019-09-24,"charge","drugs",22
"18540",2019-09-25,"charge","drugs",31
"18541",2019-09-26,"charge","drugs",30
"18542",2019-09-27,"charge","drugs",35
"18543",2019-09-28,"charge","drugs",35
"18544",2019-09-29,"charge","drugs",13
"18545",2019-09-30,"charge","drugs",15
"18546",2019-10-01,"charge","drugs",26
"18547",2019-10-02,"charge","drugs",43
"18548",2019-10-03,"charge","drugs",46
"18549",2019-10-04,"charge","drugs",40
"18550",2019-10-05,"charge","drugs",47
"18551",2019-10-06,"charge","drugs",22
"18552",2019-10-07,"charge","drugs",13
"18553",2019-10-08,"charge","drugs",25
"18554",2019-10-09,"charge","drugs",30
"18555",2019-10-10,"charge","drugs",27
"18556",2019-10-11,"charge","drugs",48
"18557",2019-10-12,"charge","drugs",31
"18558",2019-10-13,"charge","drugs",18
"18559",2019-10-14,"charge","drugs",6
"18560",2019-10-15,"charge","drugs",28
"18561",2019-10-16,"charge","drugs",32
"18562",2019-10-17,"charge","drugs",16
"18563",2019-10-18,"charge","drugs",34
"18564",2019-10-19,"charge","drugs",44
"18565",2019-10-20,"charge","drugs",27
"18566",2019-10-21,"charge","drugs",20
"18567",2019-10-22,"charge","drugs",27
"18568",2019-10-23,"charge","drugs",35
"18569",2019-10-24,"charge","drugs",66
"18570",2019-10-25,"charge","drugs",62
"18571",2019-10-26,"charge","drugs",57
"18572",2019-10-27,"charge","drugs",24
"18573",2019-10-28,"charge","drugs",24
"18574",2019-10-29,"charge","drugs",19
"18575",2019-10-30,"charge","drugs",31
"18576",2019-10-31,"charge","drugs",26
"18577",2019-11-01,"charge","drugs",17
"18578",2019-11-02,"charge","drugs",31
"18579",2019-11-03,"charge","drugs",34
"18580",2019-11-04,"charge","drugs",16
"18581",2019-11-05,"charge","drugs",24
"18582",2019-11-06,"charge","drugs",22
"18583",2019-11-07,"charge","drugs",34
"18584",2019-11-08,"charge","drugs",40
"18585",2019-11-09,"charge","drugs",50
"18586",2019-11-10,"charge","drugs",32
"18587",2019-11-11,"charge","drugs",11
"18588",2019-11-12,"charge","drugs",13
"18589",2019-11-13,"charge","drugs",35
"18590",2019-11-14,"charge","drugs",42
"18591",2019-11-15,"charge","drugs",46
"18592",2019-11-16,"charge","drugs",39
"18593",2019-11-17,"charge","drugs",26
"18594",2019-11-18,"charge","drugs",12
"18595",2019-11-19,"charge","drugs",16
"18596",2019-11-20,"charge","drugs",35
"18597",2019-11-21,"charge","drugs",35
"18598",2019-11-22,"charge","drugs",33
"18599",2019-11-23,"charge","drugs",36
"18600",2019-11-24,"charge","drugs",30
"18601",2019-11-25,"charge","drugs",27
"18602",2019-11-26,"charge","drugs",11
"18603",2019-11-27,"charge","drugs",36
"18604",2019-11-28,"charge","drugs",21
"18605",2019-11-29,"charge","drugs",8
"18606",2019-11-30,"charge","drugs",34
"18607",2019-12-01,"charge","drugs",33
"18608",2019-12-02,"charge","drugs",11
"18609",2019-12-03,"charge","drugs",11
"18610",2019-12-04,"charge","drugs",32
"18611",2019-12-05,"charge","drugs",36
"18612",2019-12-06,"charge","drugs",32
"18613",2019-12-07,"charge","drugs",36
"18614",2019-12-08,"charge","drugs",28
"18615",2019-12-09,"charge","drugs",14
"18616",2019-12-10,"charge","drugs",10
"18617",2019-12-11,"charge","drugs",34
"18618",2019-12-12,"charge","drugs",32
"18619",2019-12-13,"charge","drugs",33
"18620",2019-12-14,"charge","drugs",32
"18621",2019-12-15,"charge","drugs",29
"18622",2019-12-16,"charge","drugs",14
"18623",2019-12-17,"charge","drugs",24
"18624",2019-12-18,"charge","drugs",39
"18625",2019-12-19,"charge","drugs",71
"18626",2019-12-20,"charge","drugs",81
"18627",2019-12-21,"charge","drugs",40
"18628",2019-12-22,"charge","drugs",33
"18629",2019-12-23,"charge","drugs",9
"18630",2019-12-24,"charge","drugs",20
"18631",2019-12-25,"charge","drugs",13
"18632",2019-12-26,"charge","drugs",19
"18633",2019-12-27,"charge","drugs",35
"18634",2019-12-28,"charge","drugs",46
"18635",2019-12-29,"charge","drugs",20
"18636",2019-12-30,"charge","drugs",13
"18637",2019-12-31,"charge","drugs",16
"18638",2020-01-01,"charge","drugs",35
"18639",2020-01-02,"charge","drugs",11
"18640",2020-01-03,"charge","drugs",32
"18641",2020-01-04,"charge","drugs",38
"18642",2020-01-05,"charge","drugs",17
"18643",2020-01-06,"charge","drugs",13
"18644",2020-01-07,"charge","drugs",18
"18645",2020-01-08,"charge","drugs",45
"18646",2020-01-09,"charge","drugs",38
"18647",2020-01-10,"charge","drugs",34
"18648",2020-01-11,"charge","drugs",41
"18649",2020-01-12,"charge","drugs",24
"18650",2020-01-13,"charge","drugs",15
"18651",2020-01-14,"charge","drugs",13
"18652",2020-01-15,"charge","drugs",50
"18653",2020-01-16,"charge","drugs",48
"18654",2020-01-17,"charge","drugs",35
"18655",2020-01-18,"charge","drugs",55
"18656",2020-01-19,"charge","drugs",20
"18657",2020-01-20,"charge","drugs",8
"18658",2020-01-21,"charge","drugs",20
"18659",2020-01-22,"charge","drugs",39
"18660",2020-01-23,"charge","drugs",44
"18661",2020-01-24,"charge","drugs",36
"18662",2020-01-25,"charge","drugs",39
"18663",2020-01-26,"charge","drugs",35
"18664",2020-01-27,"charge","drugs",14
"18665",2020-01-28,"charge","drugs",28
"18666",2020-01-29,"charge","drugs",46
"18667",2020-01-30,"charge","drugs",53
"18668",2020-01-31,"charge","drugs",47
"18669",2020-02-01,"charge","drugs",65
"18670",2020-02-02,"charge","drugs",37
"18671",2020-02-03,"charge","drugs",15
"18672",2020-02-04,"charge","drugs",19
"18673",2020-02-05,"charge","drugs",34
"18674",2020-02-06,"charge","drugs",43
"18675",2020-02-07,"charge","drugs",40
"18676",2020-02-08,"charge","drugs",69
"18677",2020-02-09,"charge","drugs",38
"18678",2020-02-10,"charge","drugs",12
"18679",2020-02-11,"charge","drugs",16
"18680",2020-02-12,"charge","drugs",37
"18681",2020-02-13,"charge","drugs",84
"18682",2020-02-14,"charge","drugs",94
"18683",2020-02-15,"charge","drugs",77
"18684",2020-02-16,"charge","drugs",53
"18685",2020-02-17,"charge","drugs",9
"18686",2020-02-18,"charge","drugs",26
"18687",2020-02-19,"charge","drugs",42
"18688",2020-02-20,"charge","drugs",51
"18689",2020-02-21,"charge","drugs",29
"18690",2020-02-22,"charge","drugs",53
"18691",2020-02-23,"charge","drugs",49
"18692",2020-02-24,"charge","drugs",13
"18693",2020-02-25,"charge","drugs",14
"18694",2020-02-26,"charge","drugs",32
"18695",2020-02-27,"charge","drugs",46
"18696",2020-02-28,"charge","drugs",37
"18697",2020-02-29,"charge","drugs",62
"18698",2020-03-01,"charge","drugs",27
"18699",2020-03-02,"charge","drugs",19
"18700",2020-03-03,"charge","drugs",11
"18701",2020-03-04,"charge","drugs",47
"18702",2020-03-05,"charge","drugs",29
"18703",2020-03-06,"charge","drugs",29
"18704",2020-03-07,"charge","drugs",45
"18705",2020-03-08,"charge","drugs",31
"18706",2020-03-09,"charge","drugs",12
"18707",2020-03-10,"charge","drugs",21
"18708",2020-03-11,"charge","drugs",49
"18709",2020-03-12,"charge","drugs",74
"18710",2020-03-13,"charge","drugs",30
"18711",2020-03-14,"charge","drugs",49
"18712",2014-01-01,"charge","firearms",7
"18713",2014-01-02,"charge","firearms",0
"18714",2014-01-03,"charge","firearms",0
"18715",2014-01-04,"charge","firearms",1
"18716",2014-01-05,"charge","firearms",6
"18717",2014-01-06,"charge","firearms",3
"18718",2014-01-07,"charge","firearms",4
"18719",2014-01-08,"charge","firearms",2
"18720",2014-01-09,"charge","firearms",3
"18721",2014-01-10,"charge","firearms",3
"18722",2014-01-11,"charge","firearms",2
"18723",2014-01-12,"charge","firearms",7
"18724",2014-01-13,"charge","firearms",0
"18725",2014-01-14,"charge","firearms",2
"18726",2014-01-15,"charge","firearms",1
"18727",2014-01-16,"charge","firearms",1
"18728",2014-01-17,"charge","firearms",6
"18729",2014-01-18,"charge","firearms",6
"18730",2014-01-19,"charge","firearms",2
"18731",2014-01-20,"charge","firearms",2
"18732",2014-01-21,"charge","firearms",4
"18733",2014-01-22,"charge","firearms",0
"18734",2014-01-23,"charge","firearms",3
"18735",2014-01-24,"charge","firearms",1
"18736",2014-01-25,"charge","firearms",1
"18737",2014-01-26,"charge","firearms",1
"18738",2014-01-27,"charge","firearms",6
"18739",2014-01-28,"charge","firearms",6
"18740",2014-01-29,"charge","firearms",3
"18741",2014-01-30,"charge","firearms",3
"18742",2014-01-31,"charge","firearms",4
"18743",2014-02-01,"charge","firearms",4
"18744",2014-02-02,"charge","firearms",3
"18745",2014-02-03,"charge","firearms",0
"18746",2014-02-04,"charge","firearms",1
"18747",2014-02-05,"charge","firearms",4
"18748",2014-02-06,"charge","firearms",4
"18749",2014-02-07,"charge","firearms",5
"18750",2014-02-08,"charge","firearms",7
"18751",2014-02-09,"charge","firearms",4
"18752",2014-02-10,"charge","firearms",1
"18753",2014-02-11,"charge","firearms",3
"18754",2014-02-12,"charge","firearms",6
"18755",2014-02-13,"charge","firearms",3
"18756",2014-02-14,"charge","firearms",0
"18757",2014-02-15,"charge","firearms",4
"18758",2014-02-16,"charge","firearms",3
"18759",2014-02-17,"charge","firearms",1
"18760",2014-02-18,"charge","firearms",10
"18761",2014-02-19,"charge","firearms",2
"18762",2014-02-20,"charge","firearms",4
"18763",2014-02-21,"charge","firearms",3
"18764",2014-02-22,"charge","firearms",1
"18765",2014-02-23,"charge","firearms",8
"18766",2014-02-24,"charge","firearms",5
"18767",2014-02-25,"charge","firearms",0
"18768",2014-02-26,"charge","firearms",2
"18769",2014-02-27,"charge","firearms",2
"18770",2014-02-28,"charge","firearms",7
"18771",2014-03-01,"charge","firearms",2
"18772",2014-03-02,"charge","firearms",0
"18773",2014-03-03,"charge","firearms",2
"18774",2014-03-04,"charge","firearms",2
"18775",2014-03-05,"charge","firearms",4
"18776",2014-03-06,"charge","firearms",4
"18777",2014-03-07,"charge","firearms",2
"18778",2014-03-08,"charge","firearms",6
"18779",2014-03-09,"charge","firearms",4
"18780",2014-03-10,"charge","firearms",4
"18781",2014-03-11,"charge","firearms",5
"18782",2014-03-12,"charge","firearms",2
"18783",2014-03-13,"charge","firearms",1
"18784",2014-03-14,"charge","firearms",2
"18785",2014-03-15,"charge","firearms",1
"18786",2014-03-16,"charge","firearms",2
"18787",2014-03-17,"charge","firearms",1
"18788",2014-03-18,"charge","firearms",7
"18789",2014-03-19,"charge","firearms",2
"18790",2014-03-20,"charge","firearms",1
"18791",2014-03-21,"charge","firearms",8
"18792",2014-03-22,"charge","firearms",5
"18793",2014-03-23,"charge","firearms",0
"18794",2014-03-24,"charge","firearms",2
"18795",2014-03-25,"charge","firearms",3
"18796",2014-03-26,"charge","firearms",3
"18797",2014-03-27,"charge","firearms",3
"18798",2014-03-28,"charge","firearms",0
"18799",2014-03-29,"charge","firearms",2
"18800",2014-03-30,"charge","firearms",1
"18801",2014-03-31,"charge","firearms",2
"18802",2014-04-01,"charge","firearms",2
"18803",2014-04-02,"charge","firearms",8
"18804",2014-04-03,"charge","firearms",8
"18805",2014-04-04,"charge","firearms",6
"18806",2014-04-05,"charge","firearms",8
"18807",2014-04-06,"charge","firearms",1
"18808",2014-04-07,"charge","firearms",1
"18809",2014-04-08,"charge","firearms",4
"18810",2014-04-09,"charge","firearms",6
"18811",2014-04-10,"charge","firearms",3
"18812",2014-04-11,"charge","firearms",2
"18813",2014-04-12,"charge","firearms",1
"18814",2014-04-13,"charge","firearms",0
"18815",2014-04-14,"charge","firearms",7
"18816",2014-04-15,"charge","firearms",1
"18817",2014-04-16,"charge","firearms",1
"18818",2014-04-17,"charge","firearms",2
"18819",2014-04-18,"charge","firearms",5
"18820",2014-04-19,"charge","firearms",5
"18821",2014-04-20,"charge","firearms",4
"18822",2014-04-21,"charge","firearms",4
"18823",2014-04-22,"charge","firearms",4
"18824",2014-04-23,"charge","firearms",5
"18825",2014-04-24,"charge","firearms",10
"18826",2014-04-25,"charge","firearms",3
"18827",2014-04-26,"charge","firearms",3
"18828",2014-04-27,"charge","firearms",3
"18829",2014-04-28,"charge","firearms",5
"18830",2014-04-29,"charge","firearms",5
"18831",2014-04-30,"charge","firearms",4
"18832",2014-05-01,"charge","firearms",1
"18833",2014-05-02,"charge","firearms",8
"18834",2014-05-03,"charge","firearms",2
"18835",2014-05-04,"charge","firearms",4
"18836",2014-05-05,"charge","firearms",0
"18837",2014-05-06,"charge","firearms",2
"18838",2014-05-07,"charge","firearms",5
"18839",2014-05-08,"charge","firearms",4
"18840",2014-05-09,"charge","firearms",4
"18841",2014-05-10,"charge","firearms",3
"18842",2014-05-11,"charge","firearms",6
"18843",2014-05-12,"charge","firearms",3
"18844",2014-05-13,"charge","firearms",1
"18845",2014-05-14,"charge","firearms",6
"18846",2014-05-15,"charge","firearms",4
"18847",2014-05-16,"charge","firearms",6
"18848",2014-05-17,"charge","firearms",3
"18849",2014-05-18,"charge","firearms",1
"18850",2014-05-19,"charge","firearms",1
"18851",2014-05-20,"charge","firearms",3
"18852",2014-05-21,"charge","firearms",7
"18853",2014-05-22,"charge","firearms",6
"18854",2014-05-23,"charge","firearms",3
"18855",2014-05-24,"charge","firearms",6
"18856",2014-05-25,"charge","firearms",1
"18857",2014-05-26,"charge","firearms",1
"18858",2014-05-27,"charge","firearms",4
"18859",2014-05-28,"charge","firearms",4
"18860",2014-05-29,"charge","firearms",11
"18861",2014-05-30,"charge","firearms",2
"18862",2014-05-31,"charge","firearms",10
"18863",2014-06-01,"charge","firearms",6
"18864",2014-06-02,"charge","firearms",0
"18865",2014-06-03,"charge","firearms",3
"18866",2014-06-04,"charge","firearms",8
"18867",2014-06-05,"charge","firearms",3
"18868",2014-06-06,"charge","firearms",5
"18869",2014-06-07,"charge","firearms",4
"18870",2014-06-08,"charge","firearms",2
"18871",2014-06-09,"charge","firearms",1
"18872",2014-06-10,"charge","firearms",5
"18873",2014-06-11,"charge","firearms",5
"18874",2014-06-12,"charge","firearms",2
"18875",2014-06-13,"charge","firearms",4
"18876",2014-06-14,"charge","firearms",2
"18877",2014-06-15,"charge","firearms",1
"18878",2014-06-16,"charge","firearms",0
"18879",2014-06-17,"charge","firearms",3
"18880",2014-06-18,"charge","firearms",7
"18881",2014-06-19,"charge","firearms",3
"18882",2014-06-20,"charge","firearms",6
"18883",2014-06-21,"charge","firearms",3
"18884",2014-06-22,"charge","firearms",1
"18885",2014-06-23,"charge","firearms",0
"18886",2014-06-24,"charge","firearms",2
"18887",2014-06-25,"charge","firearms",3
"18888",2014-06-26,"charge","firearms",13
"18889",2014-06-27,"charge","firearms",4
"18890",2014-06-28,"charge","firearms",6
"18891",2014-06-29,"charge","firearms",1
"18892",2014-06-30,"charge","firearms",2
"18893",2014-07-01,"charge","firearms",2
"18894",2014-07-02,"charge","firearms",4
"18895",2014-07-03,"charge","firearms",3
"18896",2014-07-04,"charge","firearms",7
"18897",2014-07-05,"charge","firearms",3
"18898",2014-07-06,"charge","firearms",3
"18899",2014-07-07,"charge","firearms",2
"18900",2014-07-08,"charge","firearms",2
"18901",2014-07-09,"charge","firearms",5
"18902",2014-07-10,"charge","firearms",1
"18903",2014-07-11,"charge","firearms",3
"18904",2014-07-12,"charge","firearms",4
"18905",2014-07-13,"charge","firearms",3
"18906",2014-07-14,"charge","firearms",3
"18907",2014-07-15,"charge","firearms",0
"18908",2014-07-16,"charge","firearms",3
"18909",2014-07-17,"charge","firearms",5
"18910",2014-07-18,"charge","firearms",5
"18911",2014-07-19,"charge","firearms",3
"18912",2014-07-20,"charge","firearms",1
"18913",2014-07-21,"charge","firearms",1
"18914",2014-07-22,"charge","firearms",3
"18915",2014-07-23,"charge","firearms",4
"18916",2014-07-24,"charge","firearms",2
"18917",2014-07-25,"charge","firearms",3
"18918",2014-07-26,"charge","firearms",3
"18919",2014-07-27,"charge","firearms",1
"18920",2014-07-28,"charge","firearms",1
"18921",2014-07-29,"charge","firearms",2
"18922",2014-07-30,"charge","firearms",5
"18923",2014-07-31,"charge","firearms",4
"18924",2014-08-01,"charge","firearms",1
"18925",2014-08-02,"charge","firearms",1
"18926",2014-08-03,"charge","firearms",5
"18927",2014-08-04,"charge","firearms",0
"18928",2014-08-05,"charge","firearms",0
"18929",2014-08-06,"charge","firearms",1
"18930",2014-08-07,"charge","firearms",4
"18931",2014-08-08,"charge","firearms",4
"18932",2014-08-09,"charge","firearms",9
"18933",2014-08-10,"charge","firearms",3
"18934",2014-08-11,"charge","firearms",4
"18935",2014-08-12,"charge","firearms",6
"18936",2014-08-13,"charge","firearms",4
"18937",2014-08-14,"charge","firearms",4
"18938",2014-08-15,"charge","firearms",6
"18939",2014-08-16,"charge","firearms",4
"18940",2014-08-17,"charge","firearms",3
"18941",2014-08-18,"charge","firearms",2
"18942",2014-08-19,"charge","firearms",2
"18943",2014-08-20,"charge","firearms",3
"18944",2014-08-21,"charge","firearms",2
"18945",2014-08-22,"charge","firearms",9
"18946",2014-08-23,"charge","firearms",4
"18947",2014-08-24,"charge","firearms",2
"18948",2014-08-25,"charge","firearms",4
"18949",2014-08-26,"charge","firearms",2
"18950",2014-08-27,"charge","firearms",2
"18951",2014-08-28,"charge","firearms",6
"18952",2014-08-29,"charge","firearms",7
"18953",2014-08-30,"charge","firearms",2
"18954",2014-08-31,"charge","firearms",3
"18955",2014-09-01,"charge","firearms",2
"18956",2014-09-02,"charge","firearms",0
"18957",2014-09-03,"charge","firearms",2
"18958",2014-09-04,"charge","firearms",1
"18959",2014-09-05,"charge","firearms",2
"18960",2014-09-06,"charge","firearms",1
"18961",2014-09-07,"charge","firearms",3
"18962",2014-09-08,"charge","firearms",4
"18963",2014-09-09,"charge","firearms",2
"18964",2014-09-10,"charge","firearms",1
"18965",2014-09-11,"charge","firearms",1
"18966",2014-09-12,"charge","firearms",2
"18967",2014-09-13,"charge","firearms",3
"18968",2014-09-14,"charge","firearms",2
"18969",2014-09-15,"charge","firearms",2
"18970",2014-09-16,"charge","firearms",3
"18971",2014-09-17,"charge","firearms",3
"18972",2014-09-18,"charge","firearms",5
"18973",2014-09-19,"charge","firearms",6
"18974",2014-09-20,"charge","firearms",3
"18975",2014-09-21,"charge","firearms",3
"18976",2014-09-22,"charge","firearms",4
"18977",2014-09-23,"charge","firearms",3
"18978",2014-09-24,"charge","firearms",4
"18979",2014-09-25,"charge","firearms",4
"18980",2014-09-26,"charge","firearms",1
"18981",2014-09-27,"charge","firearms",2
"18982",2014-09-28,"charge","firearms",1
"18983",2014-09-29,"charge","firearms",0
"18984",2014-09-30,"charge","firearms",3
"18985",2014-10-01,"charge","firearms",5
"18986",2014-10-02,"charge","firearms",2
"18987",2014-10-03,"charge","firearms",2
"18988",2014-10-04,"charge","firearms",4
"18989",2014-10-05,"charge","firearms",3
"18990",2014-10-06,"charge","firearms",2
"18991",2014-10-07,"charge","firearms",1
"18992",2014-10-08,"charge","firearms",2
"18993",2014-10-09,"charge","firearms",8
"18994",2014-10-10,"charge","firearms",6
